,DeepAccNet,DeepAccNet-Bert
4IOP_B_1JA3_A_2_2,0.43115234375,0.55029296875
4IOP_B_1K9I_A_2_3,0.55615234375,0.64990234375
4IOP_B_5E4K_A_3_2,0.56640625,0.6484375
4IOP_B_5G6U_A_3_3,0.63525390625,0.673828125
4IOP_B_2OX9_A_2_5,0.58056640625,0.65283203125
4IOP_B_4KZV_A_3_2,0.6328125,0.68994140625
4IOP_B_2CL8_A_1_4,0.59814453125,0.66064453125
4IOP_B_1K9J_A_1_3,0.320068359375,0.41357421875
4IOP_B_4C9F_A_3_3,0.62158203125,0.673828125
4IOP_B_1YPQ_A_1_5,0.68310546875,0.671875
4IOP_B_3VPP_A_1_5,0.65576171875,0.69873046875
4IOP_B_1SL5_A_2_5,0.6396484375,0.68359375
4IOP_B_1K9J_A_2_4,0.548828125,0.6591796875
4IOP_B_5G6U_A_2_1,0.568359375,0.638671875
4IOP_B_1TDQ_B_3_4,0.5595703125,0.65771484375
4IOP_B_2XR5_A_2_5,0.619140625,0.6953125
4IOP_B_2OX8_A_3_4,0.55810546875,0.638671875
4IOP_B_5B1W_A_3_2,0.58837890625,0.65869140625
4IOP_B_1K9I_A_2_5,0.5576171875,0.65234375
4IOP_B_5J2S_A_1_4,0.64892578125,0.6650390625
4IOP_B_1SL4_A_2_5,0.607421875,0.68408203125
4IOP_B_3ZHG_D_2_2,0.61669921875,0.6953125
4IOP_B_1K9J_A_2_5,0.60302734375,0.67919921875
4IOP_B_5E4K_A_3_3,0.57275390625,0.6396484375
4IOP_B_3VLG_A_1_2,0.67919921875,0.67578125
4IOP_B_5J2S_A_2_3,0.69775390625,0.6787109375
4IOP_B_2LS8_A_3_1,0.5517578125,0.62939453125
4IOP_B_3CII_G_1_2,0.546875,0.6044921875
4IOP_B_5G6U_A_2_2,0.53955078125,0.63720703125
4IOP_B_1SL5_A_2_2,0.5751953125,0.66796875
4IOP_B_6TLA_A_1_5,0.671875,0.69140625
4IOP_B_3C8J_A_2_5,0.5185546875,0.591796875
4IOP_B_1SL4_A_2_2,0.6044921875,0.693359375
2D9Y_A_1PLS_A_3_5,0.406005859375,0.56005859375
2D9Y_A_1P6S_A_3_4,0.423828125,0.456298828125
2D9Y_A_1FHW_A_1_2,0.440673828125,0.5029296875
2D9Y_A_2I5C_A_2_4,0.57470703125,0.63671875
3GFO_A_1V43_A_3_1,0.486328125,0.62744140625
3GFO_A_1VCI_A_3_5,0.447265625,0.607421875
3GFO_A_2D62_A_3_2,0.441650390625,0.60302734375
3GFO_A_2IT1_A_2_4,0.47216796875,0.6162109375
3GFO_A_2IT1_A_3_1,0.51611328125,0.6259765625
3GFO_A_2IT1_A_3_4,0.46875,0.61083984375
3GFO_A_2OLJ_A_3_5,0.50390625,0.63525390625
3GFO_A_2YYZ_A_2_5,0.434326171875,
3GFO_A_3DHW_C_1_3,0.441162109375,0.6025390625
3GFO_A_3NH6_A_2_4,0.404541015625,0.55712890625
3GFO_A_3TUI_C_2_3,0.489990234375,0.64697265625
3GFO_A_4HLU_C_1_4,0.424560546875,0.5654296875
3GFO_A_4HUQ_A_1_1,0.481201171875,0.6416015625
3GFO_A_4HUQ_A_1_3,0.48046875,0.64453125
3GFO_A_4MKI_A_1_4,0.56494140625,0.6669921875
3GFO_A_4Q7L_A_3_3,0.45751953125,0.568359375
3GFO_A_4U00_A_3_5,0.505859375,0.64453125
3GFO_A_5D3M_B_1_3,0.41357421875,0.61328125
3GFO_A_5X3X_A_2_1,0.59326171875,0.69921875
3GFO_A_5X3X_A_2_5,0.61376953125,0.7119140625
3GFO_A_6CVL_C_2_5,0.52490234375,0.6640625
4V52_BC_1FFK_A_2_1,0.277099609375,0.411865234375
4V52_BC_1NKW_A_3_2,0.21337890625,0.332275390625
4V52_BC_1NWX_A_1_4,0.2247314453125,0.342529296875
4V52_BC_1VW3_B_2_2,0.4423828125,0.471923828125
4V52_BC_1VW3_B_2_4,0.44677734375,0.50927734375
4V52_BC_2B66_D_2_1,0.1815185546875,0.3408203125
4V52_BC_2B66_D_2_2,0.1854248046875,0.357177734375
4V52_BC_2B66_D_2_5,0.1781005859375,0.362060546875
4V52_BC_2ZKR_a_3_5,0.397705078125,
4V52_BC_3BBO_E_3_1,0.234130859375,0.326171875
4V52_BC_3BBO_E_3_5,0.2269287109375,0.32861328125
4V52_BC_3FIN_D_2_5,0.3876953125,0.45166015625
4V52_BC_3J21_B_3_2,0.391357421875,0.47509765625
4V52_BC_3J21_B_3_3,0.435791015625,0.5
4V52_BC_3J21_B_3_5,0.43115234375,0.50146484375
4V52_BC_3J3V_C_1_4,0.365966796875,0.45458984375
4V52_BC_3J3V_C_1_5,0.346923828125,0.445556640625
4V52_BC_3MRZ_C_1_4,0.420166015625,0.50341796875
4V52_BC_3PYO_C_2_3,0.38623046875,0.474853515625
4V52_BC_3PYO_C_2_5,0.38232421875,0.467529296875
4V52_BC_3PYO_C_3_4,0.4345703125,0.51416015625
4V52_BC_4A17_A_2_1,0.362060546875,0.453125
4V52_BC_4A17_A_2_3,0.4052734375,0.47021484375
4V52_BC_4A17_A_2_5,0.394775390625,0.47412109375
4V52_BC_4V3P_LB_2_2,0.360107421875,0.469970703125
4V52_BC_4V3P_LB_2_4,0.396484375,0.465576171875
4V52_BC_4V3P_LB_2_5,0.35888671875,0.478759765625
4V52_BC_4WCE_A_1_3,0.287109375,0.41357421875
4V52_BC_4WCE_A_1_4,0.28271484375,0.404541015625
4V52_BC_5DM6_A_3_4,0.435791015625,0.499755859375
4V52_BC_5H1S_E_3_3,0.3515625,0.45361328125
4V52_BC_5LI0_D_1_3,0.376220703125,0.470458984375
4V52_BC_5MLC_D_3_2,0.41943359375,0.467041015625
4V52_BC_5MLC_D_3_3,0.38671875,0.478759765625
4V52_BC_5MLC_D_3_5,0.46044921875,0.5263671875
4V52_BC_5MYJ_BD_2_1,0.28857421875,0.4150390625
4V52_BC_5MYJ_BD_2_3,0.30322265625,0.4326171875
4V52_BC_5NJT_W_1_5,0.34326171875,0.475341796875
4V52_BC_5O60_C_3_1,0.4404296875,0.472412109375
4V52_BC_5O60_C_3_5,0.4375,0.490966796875
4V52_BC_5TCU_L2_1_1,0.35498046875,0.458740234375
4V52_BC_5TCU_L2_1_3,0.35595703125,0.444091796875
4V52_BC_5V7Q_C_1_3,0.37060546875,0.450439453125
4V52_BC_5V7Q_C_1_4,0.43896484375,0.5224609375
4V52_BC_5XXB_A_2_1,0.42529296875,0.5087890625
4V52_BC_5XXB_A_2_5,0.366943359375,0.4453125
4V52_BC_5XY3_A_3_4,0.42041015625,0.51708984375
4V52_BC_6DDD_B_1_1,0.416259765625,0.5009765625
4V52_BC_6DZI_C_2_3,0.3984375,0.453369140625
4V52_BC_6DZI_C_2_4,0.439208984375,0.480712890625
4V52_BC_6DZI_C_3_4,0.439208984375,0.480712890625
4V52_BC_6DZI_C_3_5,0.369384765625,0.442626953125
4V52_BC_6ERI_AC_2_1,0.36767578125,0.4638671875
4V52_BC_6ERI_AC_2_3,0.423583984375,0.505859375
4V52_BC_6GC6_C_1_1,0.3193359375,0.434814453125
4V52_BC_6GC6_C_1_2,0.3369140625,0.4169921875
4V52_BC_6HTQ_C_2_3,0.37890625,0.46923828125
4V52_BC_6HTQ_C_2_4,0.39697265625,0.5029296875
4V52_BC_6O8W_C_1_2,0.38134765625,0.4833984375
4V52_BC_6RM3_LA0_3_2,0.30615234375,0.433837890625
4V52_BC_6SKF_BC_3_4,0.429931640625,0.4931640625
4V52_BC_6SKF_BC_3_5,0.421875,0.499755859375
4V52_BC_6UZ7_AA_3_3,0.41259765625,0.4765625
4V52_BC_6V39_C_1_3,0.435791015625,0.494140625
4V52_BC_6V39_C_1_5,0.4580078125,0.54443359375
4V52_BC_6YWS_B_2_4,0.450927734375,0.490478515625
4V52_BC_7JIL_B_2_2,0.43017578125,0.5029296875
4V52_BC_7JIL_B_2_3,0.42919921875,0.497802734375
4V52_BC_7JIL_B_2_4,0.4111328125,0.4775390625
1DE4_A_6MT4_A_3_1,0.52294921875,0.51220703125
1DE4_A_3BVN_A_2_3,0.496826171875,0.496826171875
1DE4_A_1E27_A_3_1,0.54833984375,0.509765625
1DE4_A_4MJ5_A_2_5,0.496826171875,0.49267578125
1DE4_A_6ENY_F_2_1,0.430908203125,0.451416015625
1DE4_A_4LCC_C_1_3,0.53515625,0.5576171875
1DE4_A_5H5Z_A_1_4,0.5087890625,0.50537109375
1DE4_A_4IIQ_C_1_4,0.6044921875,0.58251953125
1DE4_A_4HX1_A_2_5,0.5341796875,0.52587890625
1DE4_A_6WL2_A_1_3,0.509765625,0.50830078125
1DE4_A_2YPL_A_3_2,0.533203125,0.5224609375
1DE4_A_4LCC_C_1_2,0.55712890625,0.5654296875
1DE4_A_6V3J_A_3_2,0.53271484375,0.54931640625
1DE4_A_4HX1_A_3_1,0.533203125,0.5107421875
1DE4_A_2XPG_A_3_1,0.54052734375,0.53173828125
1DE4_A_5WMQ_A_3_5,0.487548828125,0.51318359375
1DE4_A_5GJX_A_1_5,0.57861328125,0.53515625
1DE4_A_4HX1_A_3_5,0.509765625,0.51025390625
1DE4_A_6W9U_A_1_3,0.61669921875,0.630859375
3CRN_A_1NXT_A_2_3,0.603515625,
3CRN_A_2JB9_A_2_1,0.53515625,0.64990234375
3CRN_A_3DZD_A_1_4,0.55859375,0.70458984375
3CRN_A_4IGA_A_2_3,0.53076171875,0.69580078125
3CRN_A_4IGA_A_3_3,0.53076171875,0.69580078125
3CRN_A_5E3J_A_2_1,0.5419921875,0.7099609375
3CRN_A_5E3J_A_2_2,0.5791015625,0.72412109375
3CRN_A_5E3J_A_2_5,0.60205078125,0.71923828125
3CRN_A_6EB7_A_2_1,0.58447265625,
3CRN_A_6EB7_A_2_3,0.572265625,
3CRN_A_6IS3_A_2_5,0.658203125,0.763671875
3M0G_A_4KKM_A_3_4,0.5830078125,0.6181640625
2UUB_E_6ZTJ_AE_1_4,0.489501953125,0.497314453125
2UUB_E_3J4V_E_3_3,0.43701171875,0.4609375
2UUB_E_3J38_C_3_5,0.41943359375,0.462646484375
2UUB_E_6O8W_e_1_4,0.45751953125,0.50146484375
2UUB_E_6SKF_Ag_2_4,0.475830078125,0.50390625
2UUB_E_6HTQ_e_1_2,0.444091796875,0.50244140625
2UUB_E_6Q8Y_R_3_4,0.478759765625,0.49462890625
2UUB_E_1VS5_E_3_4,0.447021484375,0.48388671875
2UUB_E_6GZ3_BC_2_4,0.467529296875,0.4814453125
2UUB_E_5NJT_E_1_1,0.383544921875,0.436279296875
2UUB_E_5LZA_e_2_5,0.464111328125,0.477294921875
2UUB_E_4YBB_AE_2_4,0.5791015625,0.54150390625
2UUB_E_3J9W_AE_1_2,0.458740234375,0.479248046875
2UUB_E_6NQB_E_3_4,0.434814453125,0.489501953125
2UUB_E_6Q8Y_R_3_2,0.50732421875,0.4921875
2UUB_E_6Q8Y_R_3_1,0.484130859375,0.498291015625
2UUB_E_5NWY_4_2_5,0.433349609375,0.486083984375
2UUB_E_5V93_e_1_3,0.41650390625,0.477294921875
2UUB_E_6HTQ_e_1_1,0.438232421875,0.493896484375
2UUB_E_6NQB_E_3_3,0.4326171875,0.480712890625
2UUB_E_3JAH_CC_2_3,0.441650390625,0.46728515625
2UUB_E_3E1A_S_3_5,0.374755859375,0.44677734375
2UUB_E_5OPT_d_2_2,0.486572265625,0.468994140625
2UUB_E_6ZJ3_SF_2_3,0.426513671875,0.4658203125
2UUB_E_1EG0_B_1_5,0.395263671875,0.45654296875
2UUB_E_6ZJ3_SF_3_5,0.426025390625,0.47412109375
2UUB_E_6ERI_BE_1_2,0.468994140625,0.5107421875
2UUB_E_3E1A_S_3_1,0.384033203125,0.453857421875
2UUB_E_3JAH_CC_2_4,0.44775390625,0.45556640625
2UUB_E_6O8W_e_2_5,0.460205078125,0.50048828125
2UUB_E_6V39_e_1_3,0.498291015625,0.48828125
2UUB_E_2XZM_E_2_4,0.459228515625,0.46533203125
2UUB_E_5XYI_C_3_4,0.441650390625,0.469482421875
2UUB_E_5TCU_SD_1_2,0.46435546875,0.51953125
2UUB_E_3J38_C_3_4,0.443603515625,0.495361328125
2UUB_E_6NU2_AD_3_4,0.4365234375,0.4677734375
2UUB_E_6GZ3_BC_2_5,0.4384765625,0.46826171875
2UUB_E_5MRC_EE_2_1,0.49951171875,0.50634765625
2UUB_E_4YBB_AE_2_3,0.5419921875,0.54736328125
2UUB_E_6O8W_e_1_3,0.46337890625,0.521484375
2UUB_E_1DV4_E_1_1,0.406982421875,0.472412109375
2UUB_E_5XXU_C_3_4,0.44970703125,0.492431640625
2UUB_E_6ERI_BE_1_4,0.46484375,0.51171875
2UUB_E_5AJ4_AE_3_2,0.466064453125,0.486328125
2UUB_E_3JAH_CC_3_3,0.51171875,0.484375
2UUB_E_5MRC_EE_2_2,0.5078125,0.51318359375
2UUB_E_3J43_F_2_4,0.46484375,0.479248046875
2UUB_E_6ZJ3_SF_2_1,0.432861328125,0.474853515625
2UUB_E_6HRM_j_2_5,0.45166015625,0.48583984375
2UUB_E_2GY9_E_2_1,0.50048828125,0.50146484375
2UUB_E_5OPT_d_3_3,0.5234375,0.54443359375
2UUB_E_6NU2_AD_3_3,0.43310546875,0.46142578125
2UUB_E_6V39_e_1_5,0.54052734375,0.5341796875
2UUB_E_3JD5_E_3_4,0.429931640625,0.470947265625
2UUB_E_5V93_e_1_2,0.413818359375,0.487548828125
2UUB_E_3JD5_E_3_3,0.42041015625,0.45654296875
2UUB_E_2WWL_E_3_3,0.397705078125,0.457763671875
2UUB_E_6O8W_e_1_1,0.48779296875,0.51513671875
2UUB_E_5OPT_d_2_4,0.494873046875,0.487548828125
2UUB_E_6ZJ3_SF_2_5,0.41064453125,0.466796875
2UUB_E_5T7V_SD_1_1,0.40673828125,0.450927734375
2UUB_E_5T2A_AP_3_2,0.477783203125,0.487548828125
2UUB_E_5NWY_4_2_1,0.445068359375,0.499755859375
2UUB_E_3JD5_E_3_1,0.4521484375,0.453125
2UUB_E_5T2A_AP_3_5,0.50341796875,0.4794921875
2UUB_E_6ZJ3_SF_2_4,0.402587890625,0.437255859375
2UUB_E_5XYI_C_3_2,0.43505859375,0.4599609375
2UUB_E_5NWY_4_2_4,0.4287109375,0.4853515625
2UUB_E_3J9W_AE_1_3,0.501953125,0.5068359375
2UUB_E_6V39_e_1_2,0.54931640625,0.5224609375
4NBU_B_3F9I_A_2_1,0.576171875,0.63232421875
4NBU_B_2C07_A_3_5,0.61767578125,0.6787109375
4NBU_B_1VL8_A_3_4,0.64453125,0.7060546875
4NBU_B_6UDS_A_2_4,0.6640625,0.70947265625
4NBU_B_1VL8_A_3_3,0.60546875,0.70068359375
4NBU_B_4DML_A_3_3,0.52685546875,0.6611328125
4NBU_B_3FTP_A_2_3,0.69677734375,0.73583984375
4NBU_B_3TZC_A_3_4,0.58203125,0.66650390625
4NBU_B_3GRP_A_3_1,0.64208984375,0.67724609375
4NBU_B_4DML_A_3_5,0.5537109375,0.6728515625
4NBU_B_4JRO_A_1_4,0.64599609375,0.70703125
4NBU_B_2HQ1_A_2_2,0.63623046875,0.6484375
4NBU_B_4WJZ_A_2_2,0.603515625,0.65625
4NBU_B_2UVD_A_2_2,0.708984375,0.73876953125
4NBU_B_4JRO_A_1_3,0.619140625,0.71240234375
4NBU_B_6UDS_A_2_2,0.658203125,0.7265625
4NBU_B_3EMK_A_2_2,0.6611328125,0.70458984375
4NBU_B_5X8H_A_3_5,0.6064453125,0.6845703125
4NBU_B_3SJ7_A_1_4,0.61767578125,0.68505859375
4NBU_B_3F9I_A_2_3,0.56103515625,0.62890625
4NBU_B_4NI5_A_2_4,0.6689453125,0.70947265625
4NBU_B_2C07_A_2_2,0.63330078125,0.68505859375
4NBU_B_1I01_A_3_2,0.5791015625,0.6689453125
4NBU_B_6T6N_A_1_2,0.67138671875,0.71337890625
4NBU_B_2P68_A_2_3,0.68408203125,0.72607421875
4NBU_B_4WJZ_A_1_3,0.6171875,0.666015625
4NBU_B_3GRP_A_3_3,0.65869140625,0.68603515625
4NBU_B_4WJZ_A_2_1,0.61328125,0.666015625
4NBU_B_4DML_A_3_4,0.53173828125,0.6650390625
4NBU_B_4RZH_A_3_1,0.6455078125,0.6845703125
4NBU_B_4AFN_A_3_5,0.63525390625,0.72021484375
4NBU_B_4WJZ_A_1_1,0.63623046875,0.66015625
4NBU_B_5X8H_A_3_2,0.6396484375,0.6962890625
4NBU_B_3WOH_A_3_4,0.58251953125,0.662109375
4NBU_B_3TZC_A_3_3,0.544921875,0.65283203125
4NBU_B_2PH3_A_3_5,0.64892578125,0.7041015625
4NBU_B_4NI5_A_2_3,0.63818359375,0.6826171875
4NBU_B_4RZH_A_3_4,0.603515625,0.6806640625
4NBU_B_4M8S_A_1_5,0.68701171875,0.72998046875
4NBU_B_6T6N_A_1_4,0.6572265625,0.7109375
4NBU_B_5CDY_A_3_3,0.55517578125,0.6513671875
4NBU_B_3EMK_A_2_1,0.6220703125,0.6923828125
4NBU_B_3ENN_A_2_3,0.6318359375,0.69091796875
4NBU_B_3GRP_A_3_5,0.6298828125,0.67041015625
4NBU_B_6T77_A_1_1,0.66650390625,0.7265625
4NBU_B_3TZC_A_3_1,0.564453125,0.6474609375
4NBU_B_6T7M_A_3_1,0.63525390625,0.7265625
4NBU_B_3FTP_A_2_5,0.66552734375,0.736328125
4NBU_B_6T77_A_1_4,0.67822265625,0.72998046875
4NBU_B_2PH3_A_3_4,0.630859375,0.6962890625
4NBU_B_4NI5_A_2_5,0.65576171875,0.697265625
4NBU_B_4JRO_A_2_2,0.7275390625,0.7451171875
4NBU_B_4NBT_A_1_4,0.61865234375,0.70947265625
4NBU_B_3SJ7_A_1_3,0.62353515625,0.6826171875
4NBU_B_4NBT_A_1_1,0.59912109375,0.69140625
4NBU_B_2C07_A_3_2,0.6015625,0.67431640625
4NBU_B_3EMK_A_2_4,0.6318359375,0.6982421875
4NBU_B_3EMK_A_2_5,0.6240234375,0.69921875
4NBU_B_4WJZ_A_1_5,0.59228515625,0.650390625
4NBU_B_4RZH_A_3_2,0.62890625,0.67529296875
4NBU_B_4NBW_A_1_5,0.70166015625,0.7294921875
4NBU_B_6T6N_A_1_3,0.6728515625,0.72314453125
2C21_A_3HUH_A_3_3,0.353759765625,0.409912109375
2C21_A_2P25_A_1_3,0.37158203125,0.45751953125
2C21_A_5VB0_A_3_5,0.35546875,0.423095703125
2C21_A_6L0U_A_3_4,0.52587890625,0.5732421875
2C21_A_5UMP_A_2_3,0.379150390625,0.471435546875
2C21_A_2ZA0_A_3_1,0.51953125,0.55517578125
2C21_A_6BNZ_A_2_3,0.52783203125,0.55322265625
2C21_A_4NB1_A_3_2,0.333251953125,0.41259765625
2C21_A_2ZA0_A_3_3,0.51904296875,0.5615234375
2C21_A_5D7Z_A_2_4,0.6279296875,0.58251953125
2C21_A_5D7Z_A_2_3,0.54736328125,0.56201171875
2C21_A_2ZA0_A_2_5,0.5390625,0.587890625
2C21_A_4JH1_A_2_5,0.340576171875,0.422119140625
2C21_A_5UMP_A_2_5,0.39404296875,0.47021484375
2C21_A_6BNN_A_1_4,0.5654296875,0.55908203125
2C21_A_2P25_A_2_5,0.374267578125,0.4541015625
2C21_A_1LQK_A_2_1,0.353759765625,0.4208984375
2C21_A_3ZW5_A_3_4,0.360107421875,0.439453125
2C21_A_1NPB_A_2_5,0.429931640625,0.498291015625
2C21_A_3VW9_A_1_3,0.5595703125,0.5732421875
2C21_A_3KOL_A_3_3,0.3671875,0.42431640625
2C21_A_2P25_A_1_1,0.391845703125,0.473876953125
2C21_A_4MTQ_A_2_3,0.53564453125,0.5693359375
2C21_A_3HUH_A_3_4,0.360107421875,0.39990234375
2C21_A_5F6Q_A_3_3,0.380615234375,0.470947265625
2C21_A_4NB1_A_3_1,0.31982421875,0.402587890625
2C21_A_2P25_A_2_1,0.391845703125,0.473876953125
2C21_A_4HC5_A_2_3,0.392578125,0.449462890625
2C21_A_4G6X_A_3_2,0.423828125,0.45654296875
2C21_A_5UMQ_A_2_5,0.39599609375,0.482177734375
2C21_A_3ZI1_A_1_3,0.42041015625,0.482177734375
2C21_A_4PV5_A_1_1,0.497314453125,0.55224609375
2C21_A_2ZA0_A_3_5,0.5390625,0.587890625
2C21_A_2ZA0_A_2_3,0.51904296875,0.5615234375
2C21_A_4PV5_A_3_2,0.52587890625,0.55517578125
2C21_A_3KOL_A_3_4,0.336669921875,0.413818359375
2C21_A_1FRO_A_1_3,0.53369140625,0.56103515625
2C21_A_5VB0_A_3_2,0.388671875,0.442626953125
2C21_A_3ZI1_A_1_1,0.397705078125,0.487060546875
2C21_A_2ZA0_A_2_2,0.5400390625,0.56787109375
2C21_A_4PV5_A_2_2,0.5205078125,0.57470703125
1RHF_A_5XNP_D_2_2,0.52587890625,0.64599609375
1RHF_A_1FHG_A_3_4,0.5478515625,0.64453125
1RHF_A_2VR9_A_2_5,0.464111328125,0.54443359375
1RHF_A_2YD5_A_2_2,0.54248046875,0.64013671875
1RHF_A_2C5D_C_1_4,0.5498046875,0.62890625
1XWN_A_1A33_A_2_3,0.56494140625,0.59326171875
1XWN_A_1A33_A_2_4,0.62451171875,0.62353515625
1XWN_A_1A33_A_2_5,0.59912109375,0.61962890625
1XWN_A_1CYN_A_1_3,0.58203125,0.55859375
1XWN_A_1CYN_A_1_4,0.56396484375,0.56591796875
1XWN_A_1CYN_A_1_5,0.5546875,0.55810546875
1XWN_A_1CYN_A_2_1,0.55908203125,0.5732421875
1XWN_A_1CYN_A_2_3,0.58935546875,0.57958984375
1XWN_A_1CYN_A_2_4,0.53955078125,0.5478515625
1XWN_A_1CYN_A_2_5,0.564453125,0.560546875
1XWN_A_1DYW_A_3_1,0.5244140625,0.59619140625
1XWN_A_1DYW_A_3_2,0.482421875,0.5888671875
1XWN_A_1DYW_A_3_3,0.48193359375,0.5810546875
1XWN_A_1DYW_A_3_4,0.5146484375,0.58740234375
1XWN_A_1IHG_A_2_1,0.5625,0.619140625
1XWN_A_1IHG_A_2_2,0.52685546875,0.60302734375
1XWN_A_1IHG_A_2_3,0.53515625,0.609375
1XWN_A_1IHG_A_2_4,0.552734375,0.6220703125
1XWN_A_1IHG_A_2_5,0.5732421875,0.6279296875
1XWN_A_1IHG_A_3_1,0.5322265625,0.59423828125
1XWN_A_1IHG_A_3_2,0.544921875,0.6162109375
1XWN_A_1IHG_A_3_4,0.56494140625,0.63134765625
1XWN_A_1IHG_A_3_5,0.58203125,0.62109375
1XWN_A_1MZW_A_2_1,0.52099609375,
1XWN_A_1MZW_A_2_3,0.5439453125,
1XWN_A_1MZW_A_2_4,0.53955078125,
1XWN_A_1MZW_A_2_5,0.54833984375,
1XWN_A_1MZW_A_3_2,0.54248046875,
1XWN_A_1MZW_A_3_3,0.541015625,
1XWN_A_1QNG_A_3_1,0.578125,0.642578125
1XWN_A_1QNG_A_3_2,0.52880859375,0.6279296875
1XWN_A_1QNG_A_3_3,0.49853515625,0.59228515625
1XWN_A_1QNG_A_3_5,0.5234375,0.61328125
1XWN_A_1XYH_A_1_1,0.59375,0.634765625
1XWN_A_1XYH_A_1_4,0.6357421875,0.626953125
1XWN_A_2A2N_A_1_3,0.62890625,0.6298828125
1XWN_A_2A2N_A_2_3,0.69140625,0.689453125
1XWN_A_2B71_A_1_1,0.6708984375,0.67724609375
1XWN_A_2B71_A_1_2,0.67578125,0.70068359375
1XWN_A_2B71_A_1_4,0.68408203125,0.69189453125
1XWN_A_2B71_A_1_5,0.6962890625,0.6904296875
1XWN_A_2CK1_A_3_2,0.52001953125,0.59619140625
1XWN_A_2CK1_A_3_3,0.52685546875,0.59814453125
1XWN_A_2CK1_A_3_4,0.5244140625,0.6064453125
1XWN_A_2CK1_A_3_5,0.55322265625,0.6201171875
1XWN_A_2ESL_A_1_1,0.58056640625,0.5634765625
1XWN_A_2ESL_A_1_2,0.58154296875,0.57763671875
1XWN_A_2ESL_A_1_4,0.5361328125,0.5439453125
1XWN_A_2ESL_A_1_5,0.61181640625,0.58935546875
1XWN_A_2FU0_A_1_1,0.6787109375,0.6455078125
1XWN_A_2FU0_A_1_2,0.66015625,0.61865234375
1XWN_A_2FU0_A_1_3,0.634765625,0.615234375
1XWN_A_2FU0_A_1_5,0.70849609375,0.638671875
1XWN_A_2FU0_A_2_1,0.6787109375,0.6455078125
1XWN_A_2FU0_A_2_2,0.66015625,0.61865234375
1XWN_A_2FU0_A_2_5,0.70849609375,0.638671875
1XWN_A_2GW2_A_3_3,0.5751953125,0.61328125
1XWN_A_2GW2_A_3_4,0.62890625,0.62744140625
1XWN_A_2HQ6_A_1_1,0.60205078125,0.62158203125
1XWN_A_2HQ6_A_1_2,0.61572265625,0.6123046875
1XWN_A_2HQ6_A_1_3,0.63818359375,0.6201171875
1XWN_A_2HQ6_A_1_4,0.623046875,0.63134765625
1XWN_A_2HQ6_A_1_5,0.59619140625,0.60595703125
1XWN_A_2HQJ_A_2_1,0.54541015625,0.60595703125
1XWN_A_2HQJ_A_2_2,0.54345703125,0.59912109375
1XWN_A_2HQJ_A_2_3,0.54833984375,0.59765625
1XWN_A_2HQJ_A_2_5,0.53662109375,0.59716796875
1XWN_A_2HQJ_A_3_2,0.5654296875,0.60693359375
1XWN_A_2HQJ_A_3_4,0.55322265625,0.61376953125
1XWN_A_2HQJ_A_3_5,0.564453125,0.60302734375
1XWN_A_2MC9_A_2_2,0.3720703125,0.50390625
1XWN_A_2MC9_A_2_5,0.37353515625,0.495849609375
1XWN_A_2MC9_A_3_2,0.363525390625,0.5
1XWN_A_2MC9_A_3_3,0.3857421875,0.5126953125
1XWN_A_2MC9_A_3_5,0.38916015625,0.5078125
1XWN_A_2OJU_A_1_2,0.544921875,0.59375
1XWN_A_2OJU_A_1_4,0.609375,0.60986328125
1XWN_A_2PLU_A_3_1,0.5517578125,0.6181640625
1XWN_A_2PLU_A_3_2,0.517578125,0.59033203125
1XWN_A_2PLU_A_3_3,0.5009765625,0.58203125
1XWN_A_2PLU_A_3_5,0.51513671875,0.59521484375
1XWN_A_2POE_A_1_1,0.62060546875,0.640625
1XWN_A_2POE_A_1_2,0.6474609375,0.646484375
1XWN_A_2POE_A_1_3,0.63232421875,0.62109375
1XWN_A_2POE_A_1_4,0.6435546875,0.6240234375
1XWN_A_2R99_A_2_3,0.537109375,0.6123046875
1XWN_A_2R99_A_2_5,0.521484375,0.603515625
1XWN_A_2XGY_B_3_1,0.5927734375,0.626953125
1XWN_A_2XGY_B_3_2,0.60302734375,0.63671875
1XWN_A_2XGY_B_3_3,0.57666015625,0.626953125
1XWN_A_2XGY_B_3_5,0.61083984375,0.6162109375
1XWN_A_2Z6W_A_3_3,0.5625,0.62451171875
1XWN_A_2Z6W_A_3_5,0.56396484375,0.6240234375
1XWN_A_3JB9_d_1_3,0.576171875,0.6455078125
1XWN_A_3JB9_d_1_4,0.5634765625,0.62158203125
1XWN_A_3JB9_d_1_5,0.55517578125,0.62255859375
1XWN_A_4E1Q_A_3_2,0.537109375,0.59765625
1XWN_A_4E1Q_A_3_3,0.5107421875,0.59423828125
1XWN_A_4E1Q_A_3_4,0.55419921875,0.60009765625
1XWN_A_4E1Q_A_3_5,0.49951171875,0.5810546875
1XWN_A_4EYV_A_3_1,0.66015625,0.6640625
1XWN_A_4EYV_A_3_3,0.6171875,0.6357421875
1XWN_A_4EYV_A_3_4,0.6044921875,0.61865234375
1XWN_A_4HY7_A_2_1,0.55712890625,0.59912109375
1XWN_A_4HY7_A_2_2,0.5380859375,0.58935546875
1XWN_A_4HY7_A_2_3,0.5029296875,0.57373046875
1XWN_A_4HY7_A_2_5,0.5791015625,0.61181640625
1XWN_A_4HY7_A_3_3,0.57275390625,0.6103515625
