,DeepAccNet,DeepAccNet-Bert
4MF5_A_3GX0_A_3_1,0.50439453125,0.53955078125
4MF5_A_6TUM_A_2_1,0.44384765625,0.52392578125
4MF5_A_3C8E_A_2_3,0.44921875,0.52294921875
4MF5_A_5F06_A_3_2,0.330078125,0.430908203125
4MF5_A_5HFK_A_2_4,0.43798828125,0.53271484375
4MF5_A_1AW9_A_3_4,0.31005859375,0.423095703125
4MF5_A_5EY6_A_2_4,0.360107421875,0.478271484375
4MF5_A_6TAH_B_1_1,0.47998046875,0.53515625
4MF5_A_4MF7_A_3_5,0.515625,0.5439453125
4MF5_A_4L8E_A_1_4,0.4423828125,0.5048828125
4MF5_A_4IEL_A_3_4,0.369384765625,0.46826171875
4MF5_A_4IKH_A_1_2,0.61474609375,0.6083984375
4MF5_A_5EY6_A_2_3,0.377685546875,0.476806640625
4MF5_A_6TAH_B_2_4,0.4697265625,0.53955078125
4MF5_A_3GX0_A_3_4,0.5322265625,0.56689453125
4MF5_A_4NAX_A_1_4,0.64208984375,0.66064453125
4MF5_A_4IVF_A_2_2,0.418701171875,0.486572265625
4MF5_A_6TAH_B_1_2,0.441650390625,0.515625
4MF5_A_4F0C_A_2_4,0.418212890625,0.48974609375
4MF5_A_6TUM_A_2_5,0.449462890625,0.5234375
4MF5_A_4MPF_A_3_1,0.358154296875,0.4208984375
4MF5_A_5HFK_A_2_3,0.45458984375,0.54052734375
4MF5_A_3GX0_A_3_5,0.5244140625,0.55419921875
4MF5_A_4F0C_A_2_3,0.427001953125,0.50732421875
4MF5_A_3GX0_A_2_4,0.50927734375,0.5498046875
4MF5_A_4NAX_A_1_3,0.6826171875,0.68017578125
4MF5_A_3C8E_A_1_5,0.42529296875,0.50830078125
4MF5_A_4KDU_A_2_1,0.355224609375,0.427490234375
4MF5_A_4ZB9_A_2_4,0.405517578125,0.487548828125
4MF5_A_4MF7_A_3_4,0.60205078125,0.61376953125
4MF5_A_3C8E_A_2_4,0.47216796875,0.53564453125
4MF5_A_4L8E_A_3_3,0.409423828125,0.50537109375
4MF5_A_5EY6_A_2_1,0.355224609375,0.481201171875
4MF5_A_4MZW_A_1_2,0.413330078125,0.5146484375
4MF5_A_5F07_A_3_1,0.338623046875,0.4345703125
4MF5_A_4IVF_A_2_4,0.465576171875,0.5068359375
4MF5_A_4IKH_A_1_3,0.58544921875,0.62158203125
4MF5_A_4L8E_A_2_2,0.49072265625,0.5517578125
4MF5_A_6TUM_A_1_5,0.437255859375,0.521484375
4MF5_A_4MZW_A_2_2,0.4375,0.537109375
4MF5_A_4NAX_A_1_5,0.67431640625,0.67578125
4MF5_A_5EY6_A_2_5,0.3779296875,0.4765625
4MF5_A_4PUA_A_2_5,0.472412109375,0.5419921875
4MF5_A_4KH7_A_2_4,0.36474609375,0.4765625
4MF5_A_6EZY_A_3_4,0.390625,0.47998046875
4MF5_A_3C8E_A_2_5,0.432861328125,0.53662109375
4MF5_A_4MF7_A_1_1,0.59814453125,0.60888671875
4MF5_A_3GX0_A_2_1,0.4970703125,0.53857421875
4MF5_A_4ECI_A_2_3,0.47412109375,0.509765625
4MF5_A_3GX0_A_2_3,0.5126953125,0.5595703125
4MF5_A_6TAH_AAA_2_2,0.4501953125,0.52099609375
4MF5_A_6TAH_AAA_1_5,0.475341796875,0.54052734375
4MF5_A_4ECI_A_2_1,0.4404296875,0.5068359375
4MF5_A_4MF7_A_1_2,0.57373046875,0.6044921875
4MF5_A_4MPF_A_3_3,0.3564453125,0.431884765625
4MF5_A_4MPF_A_3_2,0.3330078125,0.415283203125
4MF5_A_3C8E_A_1_3,0.4189453125,0.505859375
4MF5_A_4L8E_A_3_1,0.39306640625,0.494873046875
4MF5_A_5UUN_A_1_5,0.384765625,0.492919921875
4MF5_A_4MPF_A_3_5,0.34521484375,0.425537109375
4MF5_A_4NHW_A_3_1,0.3544921875,0.457275390625
4MF5_A_5F07_A_3_4,0.322509765625,0.437744140625
4MF5_A_4L8E_A_1_5,0.418212890625,0.50341796875
4MF5_A_5F06_A_3_4,0.34765625,0.435302734375
4MF5_A_4L8E_A_2_1,0.4931640625,0.54248046875
4MF5_A_4IKH_A_1_5,0.625,0.634765625
4MF5_A_5HFK_A_2_1,0.45361328125,0.533203125
4MF5_A_4KH7_A_2_2,0.3837890625,0.489501953125
4MF5_A_5EY6_A_2_2,0.38037109375,0.480224609375
4MF5_A_3C8E_A_1_1,0.437744140625,0.5244140625
4MF5_A_5UUN_A_1_3,0.44189453125,0.509765625
4MF5_A_4NAX_A_2_3,0.6826171875,0.6806640625
4MF5_A_4KH7_A_2_5,0.364013671875,0.46826171875
4MF5_A_4MF7_A_1_5,0.515625,0.5439453125
4MF5_A_6RIV_A_3_5,0.303466796875,0.4052734375
4MF5_A_4ZB7_A_2_1,0.34912109375,0.423828125
4MF5_A_4L8E_A_1_1,0.441650390625,0.51220703125
4MF5_A_4RI7_A_3_1,0.373291015625,0.464599609375
4MF5_A_6TAH_DAA_1_4,0.461669921875,0.53515625
4MF5_A_6TAH_AAA_2_5,0.454833984375,0.5380859375
4MF5_A_6TUM_A_1_2,0.45947265625,0.52392578125
4MF5_A_5HFK_A_1_5,0.454833984375,0.5322265625
4MF5_A_6TAH_B_2_2,0.46337890625,0.52783203125
4MF5_A_4ECI_A_1_1,0.47900390625,0.55078125
4MF5_A_6RIV_A_3_1,0.3310546875,0.41015625
4MF5_A_6EZY_A_3_2,0.39453125,0.46875
4MF5_A_4ECI_A_2_5,0.479248046875,0.521484375
4MF5_A_4NAX_A_2_1,0.6748046875,0.6630859375
4MF5_A_5EY6_A_3_2,0.348876953125,0.45263671875
4MF5_A_4MZW_A_1_5,0.406982421875,0.49609375
4MF5_A_4ZB6_A_2_3,0.40771484375,0.475830078125
4MF5_A_4NHW_A_3_2,0.368408203125,0.472900390625
4MF5_A_6TAH_AAA_1_2,0.44189453125,0.517578125
4MF5_A_1PN9_A_3_1,0.34375,0.426513671875
4MF5_A_4F0C_A_2_2,0.413330078125,0.499755859375
4MF5_A_5HFK_A_1_2,0.439208984375,0.5244140625
4MF5_A_4ZB9_A_2_5,0.38232421875,0.467041015625
4MF5_A_4L8E_A_1_2,0.415771484375,0.495849609375
4MF5_A_4F0C_A_2_5,0.4248046875,0.5029296875
4MF5_A_1JLV_A_3_5,0.366455078125,0.44140625
4MF5_A_4L8E_A_3_5,0.408447265625,0.50732421875
4MF5_A_4KDU_A_2_2,0.3427734375,0.439208984375
4MF5_A_1PN9_A_3_5,0.346923828125,0.427490234375
4MF5_A_3GX0_A_3_3,0.4970703125,0.53759765625
4MF5_A_4MZW_A_3_5,0.358642578125,0.4482421875
4MF5_A_4IEL_A_2_2,0.392578125,0.46533203125
4MF5_A_5HFK_A_3_4,0.450439453125,0.5439453125
4MF5_A_1PN9_A_3_2,0.35595703125,0.42724609375
4MF5_A_4NAX_A_2_2,0.69189453125,0.67333984375
4MF5_A_6TAH_B_1_3,0.447021484375,0.54296875
4MF5_A_4ECI_A_3_3,0.470703125,0.52001953125
4MF5_A_4ZB6_A_2_2,0.394775390625,0.47802734375
4MF5_A_5F06_A_3_1,0.300537109375,0.42822265625
4MF5_A_4ECI_A_1_4,0.48876953125,0.556640625
4MF5_A_4IEL_A_3_1,0.368896484375,0.44140625
4MF5_A_4NHW_A_3_5,0.3603515625,0.46337890625
4MF5_A_4PUA_A_2_2,0.486083984375,0.54248046875
4MF5_A_5HFK_A_3_3,0.47314453125,0.54052734375
4MF5_A_6TAH_AAA_2_3,0.476318359375,0.5439453125
4MF5_A_4L8E_A_3_2,0.390380859375,0.486328125
4MF5_A_4IEL_A_2_3,0.350830078125,0.446044921875
4MF5_A_6TAH_DAA_1_5,0.45947265625,0.5322265625
4MF5_A_1AW9_A_3_1,0.317626953125,0.4228515625
4MF5_A_4RI7_A_3_3,0.392822265625,0.468505859375
4MF5_A_6TAH_DAA_1_3,0.44287109375,0.53857421875
4MF5_A_6TAH_AAA_2_4,0.44873046875,0.513671875
4MF5_A_6TUM_A_1_1,0.449462890625,0.5341796875
4MF5_A_4KH7_A_3_3,0.361083984375,0.47021484375
4MF5_A_6EZY_A_3_1,0.38720703125,0.468994140625
4MF5_A_4ECI_A_1_2,0.517578125,0.55078125
4MF5_A_4ECI_A_1_5,0.494140625,0.5478515625
4MF5_A_1AW9_A_3_3,0.342041015625,0.440185546875
4MF5_A_4F0C_A_2_1,0.41259765625,0.487548828125
4MF5_A_5EY6_A_3_1,0.31494140625,0.427978515625
4MF5_A_1AW9_A_3_5,0.30908203125,0.426025390625
4MF5_A_4MF7_A_3_2,0.57373046875,0.6044921875
3P2T_A_1B6U_A_3_2,0.5068359375,0.59619140625
3P2T_A_1M4K_A_3_4,0.6005859375,0.61279296875
3P2T_A_1G0X_A_2_3,0.6865234375,0.6494140625
3P2T_A_1UGN_A_1_4,0.64111328125,0.64599609375
3P2T_A_7NMU_AAA_1_2,0.413330078125,0.441650390625
3P2T_A_1UGN_A_1_1,0.640625,0.64697265625
3P2T_A_2OTP_A_2_1,0.323486328125,0.421142578125
3P2T_A_2OTP_A_1_3,0.310546875,0.419677734375
3P2T_A_7KFK_A_1_1,0.599609375,0.6044921875
3P2T_A_3D2U_D_1_2,0.6044921875,0.623046875
3P2T_A_3D2U_D_1_3,0.60595703125,0.61865234375
3P2T_A_2FCB_A_3_1,0.29443359375,0.44873046875
3P2T_A_3RY5_A_3_2,0.289794921875,0.4365234375
3P2T_A_1E07_A_3_5,0.227294921875,0.32861328125
3P2T_A_6AEE_G_2_4,0.625,0.61328125
3P2T_A_6K60_D_1_1,0.471435546875,0.51123046875
3P2T_A_2OTP_A_2_3,0.31689453125,0.418701171875
3P2T_A_2FCB_A_3_2,0.31005859375,0.456298828125
3P2T_A_3RY5_A_3_5,0.303466796875,0.444091796875
3P2T_A_2FCB_A_3_4,0.283203125,0.44091796875
3P2T_A_6AED_A_3_3,0.54931640625,0.6005859375
3P2T_A_4X4M_E_3_4,0.33154296875,0.475341796875
3P2T_A_1UGN_A_1_2,0.67529296875,0.658203125
3P2T_A_4LLA_A_1_2,0.68212890625,0.64306640625
3P2T_A_2FCB_A_3_5,0.290283203125,0.446044921875
3P2T_A_2DYP_D_2_4,0.66650390625,0.64404296875
3P2T_A_6AED_A_3_2,0.5732421875,0.59912109375
3P2T_A_3RY5_A_3_3,0.34033203125,0.4619140625
3P2T_A_3H8N_A_2_2,0.5859375,0.6083984375
3P2T_A_3RY5_A_3_1,0.288330078125,0.45947265625
3P2T_A_4N8V_G_2_3,0.62548828125,0.6376953125
3P2T_A_5CJ8_A_2_1,0.52880859375,0.5908203125
3P2T_A_6AEE_G_2_5,0.599609375,0.59326171875
3P2T_A_5T6Z_G_2_1,0.58740234375,0.58544921875
3P2T_A_1M4K_A_3_5,0.56396484375,0.61767578125
3P2T_A_1NKR_A_2_5,0.60205078125,0.6396484375
3P2T_A_5YC5_C_3_2,0.376953125,0.41064453125
3P2T_A_1VDG_A_1_3,0.60888671875,0.62646484375
3P2T_A_1E07_A_3_4,0.252197265625,0.327880859375
3P2T_A_7KFK_A_1_4,0.572265625,0.59326171875
3P2T_A_7NMU_AAA_1_5,0.43359375,0.45703125
3P2T_A_6BCS_A_2_3,0.6904296875,0.6572265625
3P2T_A_1NKR_A_2_3,0.5810546875,0.63330078125
3P2T_A_2DL2_A_3_3,0.453369140625,0.580078125
3P2T_A_1UCT_A_2_4,0.51513671875,0.556640625
3P2T_A_1UGN_A_1_5,0.66357421875,0.6748046875
3P2T_A_5OU7_A_1_3,0.62109375,0.5703125
3P2T_A_6GRQ_A_1_4,0.59033203125,0.638671875
3P2T_A_6BCS_A_2_5,0.66455078125,0.6435546875
3P2T_A_1EFX_D_3_5,0.57373046875,0.62353515625
3P2T_A_1NKR_A_2_2,0.63525390625,0.65380859375
3P2T_A_1E07_A_3_3,0.2369384765625,0.32177734375
3P2T_A_1UCT_A_2_3,0.53125,0.56298828125
3P2T_A_1M4K_A_3_1,0.58154296875,0.62060546875
3P2T_A_5T6Z_G_2_5,0.61962890625,0.60009765625
4KQP_A_3HV1_A_2_5,0.515625,0.57568359375
4KQP_A_6FXG_A_3_4,0.7080078125,0.6923828125
4KQP_A_5EHM_A_3_1,0.452392578125,0.56982421875
4KQP_A_4LA9_A_1_1,0.67333984375,0.6552734375
4KQP_A_2UXA_A_3_5,0.427734375,0.55322265625
4KQP_A_6FXG_A_3_5,0.73095703125,0.70703125
4KQP_A_6SVF_A_2_2,0.59033203125,0.66455078125
4KQP_A_6SVF_A_1_4,0.407958984375,0.5478515625
4KQP_A_4G4P_A_1_3,0.7548828125,0.72265625
4KQP_A_4LA9_A_2_5,0.72412109375,0.6884765625
4KQP_A_4ZEF_A_1_1,0.76513671875,0.76513671875
4KQP_A_5IKB_A_3_5,0.455810546875,0.57373046875
4KQP_A_5TUJ_C_2_2,0.515625,0.615234375
4KQP_A_6GGV_A_3_4,0.496826171875,0.6064453125
4KQP_A_1GGG_A_3_1,0.51904296875,0.61279296875
4KQP_A_4G4P_A_3_4,0.72412109375,0.7236328125
4KQP_A_6SVF_A_1_1,0.377685546875,0.54052734375
4KQP_A_6SVF_A_2_5,0.56689453125,0.654296875
4KQP_A_4G4P_A_2_3,0.69287109375,0.71337890625
4KQP_A_4OEN_A_1_2,0.75634765625,0.6962890625
4KQP_A_4LA9_A_1_5,0.669921875,0.6640625
4KQP_A_3VV5_A_2_3,0.4912109375,0.630859375
4KQP_A_4LA9_A_1_2,0.6689453125,0.64990234375
4KQP_A_1GGG_A_3_4,0.49560546875,0.61376953125
4KQP_A_5IKB_A_3_1,0.43798828125,0.57177734375
4KQP_A_2Y7I_A_2_1,0.4951171875,0.60107421875
4KQP_A_4OEN_A_2_2,0.74560546875,0.6787109375
4KQP_A_6GGV_A_3_2,0.5244140625,0.609375
4KQP_A_2UXA_A_3_4,0.447998046875,0.560546875
4KQP_A_5IKB_A_3_2,0.427001953125,0.5712890625
4KQP_A_4F3P_A_1_4,0.55126953125,0.625
4KQP_A_3DLN_A_3_2,0.43408203125,0.5546875
4KQP_A_1HPB_P_2_4,0.386474609375,0.599609375
4KQP_A_2Y7I_A_2_5,0.4912109375,0.60400390625
4KQP_A_5TUJ_C_2_4,0.487548828125,0.61279296875
4KQP_A_3VV5_A_2_4,0.493408203125,0.62890625
4KQP_A_4F3P_A_1_5,0.5810546875,0.6298828125
4KQP_A_3FAS_A_3_2,0.4443359375,0.55224609375
4KQP_A_3I6V_A_3_1,0.5009765625,0.59912109375
4KQP_A_1HPB_P_2_2,0.373779296875,0.59521484375
4KQP_A_4KPT_A_3_1,0.69677734375,0.671875
4KQP_A_2PVU_A_2_5,0.55224609375,0.6279296875
4KQP_A_6FXG_A_3_3,0.69091796875,0.697265625
4KQP_A_4OEN_A_1_5,0.71826171875,0.66650390625
4KQP_A_6A80_A_2_5,0.51806640625,0.6025390625
4KQP_A_6WUP_A_2_5,0.480224609375,0.58984375
4KQP_A_5TUJ_C_1_5,0.47607421875,0.60693359375
4KQP_A_2Y7I_A_2_2,0.4970703125,0.60302734375
4KQP_A_4ZV1_A_2_1,0.58349609375,0.66748046875
4KQP_A_5OWF_A_2_4,0.533203125,0.64501953125
4KQP_A_6GGP_A_3_4,0.52880859375,0.587890625
4KQP_A_3VV5_A_2_1,0.5244140625,0.64013671875
4KQP_A_5OWF_A_2_3,0.505859375,0.6552734375
4KQP_A_4G4P_A_1_5,0.76708984375,0.7412109375
4KQP_A_2Y7I_A_2_3,0.50439453125,0.599609375
4KQP_A_4F3P_A_3_2,0.58642578125,0.66748046875
4KQP_A_4G4P_A_3_5,0.75244140625,0.73583984375
4KQP_A_4ZEF_A_1_3,0.76806640625,0.77587890625
4KQP_A_4G4P_A_3_2,0.74462890625,0.71826171875
4KQP_A_3K4U_A_3_4,0.440185546875,0.599609375
4KQP_A_3DLN_A_3_1,0.432373046875,0.5546875
4KQP_A_6WUP_A_3_5,0.458740234375,0.59521484375
4KQP_A_4PRS_A_3_2,0.509765625,0.58642578125
4KQP_A_5TUJ_C_1_1,0.45556640625,0.595703125
4KQP_A_5JOS_A_2_1,0.484375,0.5791015625
4KQP_A_4OEN_A_1_1,0.7451171875,0.67822265625
4KQP_A_4F3P_A_2_3,0.61669921875,0.66015625
4KQP_A_1GGG_A_1_3,0.5009765625,0.599609375
4KQP_A_6GGP_A_3_1,0.53173828125,0.58740234375
4KQP_A_1GGG_A_1_4,0.481689453125,0.603515625
4KQP_A_2PVU_A_2_1,0.556640625,0.630859375
4KQP_A_4F3P_A_1_1,0.54931640625,0.63427734375
4KQP_A_4G4P_A_2_5,0.7197265625,0.73046875
4KQP_A_4YMX_A_1_2,0.487060546875,0.60986328125
4KQP_A_1HPB_P_2_1,0.3203125,0.583984375
4KQP_A_5TUJ_C_2_1,0.51025390625,0.611328125
4KQP_A_6Q3U_A_3_4,0.54248046875,0.61279296875
4KQP_A_6Q3U_A_3_3,0.51611328125,0.60498046875
4KQP_A_5TUJ_C_2_3,0.515625,0.6083984375
4KQP_A_4ZEF_A_1_5,0.7490234375,0.74560546875
4KQP_A_3I6V_A_3_2,0.52490234375,0.6044921875
4KQP_A_3I6V_A_3_4,0.485595703125,0.59716796875
4KQP_A_6FXG_A_1_5,0.6123046875,0.66650390625
4KQP_A_1GGG_A_1_1,0.50634765625,0.60595703125
4KQP_A_4KPT_A_3_2,0.68310546875,0.6806640625
4KQP_A_4LA9_A_2_1,0.68798828125,0.6748046875
4KQP_A_2UXA_A_3_3,0.4619140625,0.56640625
4KQP_A_4G4P_A_3_3,0.74072265625,0.7373046875
4KQP_A_5EHM_A_3_4,0.439453125,0.57373046875
4KQP_A_6SVF_A_2_1,0.556640625,0.65185546875
4KQP_A_2F34_A_3_2,0.448974609375,0.54296875
4KQP_A_5IKB_A_3_4,0.433349609375,0.5703125
4KQP_A_4OEN_A_2_1,0.7412109375,0.66748046875
4KQP_A_6A80_A_2_3,0.50927734375,0.59375
4KQP_A_4OEN_A_2_4,0.7333984375,0.67724609375
4KQP_A_4LA9_A_1_4,0.6220703125,0.64599609375
4KQP_A_4ZV1_A_2_2,0.62255859375,0.6708984375
4KQP_A_4ZEF_A_1_2,0.763671875,0.76318359375
4KQP_A_4F3P_A_2_5,0.58544921875,0.65087890625
4KQP_A_1HPB_P_2_5,0.408203125,0.603515625
4KQP_A_1HPB_P_2_3,0.37744140625,0.595703125
4KQP_A_2UXA_A_3_1,0.427978515625,0.5556640625
4KQP_A_6Q3U_A_3_5,0.5166015625,0.62109375
4KQP_A_4ZV1_A_1_2,0.53515625,0.6318359375
4KQP_A_4LA9_A_2_3,0.71044921875,0.69384765625
4KQP_A_4LA9_A_2_2,0.6650390625,0.66650390625
4KQP_A_3FAS_A_3_5,0.4267578125,0.544921875
4KQP_A_6GGP_A_3_2,0.51953125,0.58642578125
4KQP_A_6FXG_A_3_2,0.72021484375,0.7119140625
4KQP_A_4ZV1_A_1_5,0.5859375,0.6513671875
4KQP_A_1GGG_A_3_3,0.5,0.61474609375
4KQP_A_4OEN_A_2_5,0.7431640625,0.6787109375
4KQP_A_4OEN_A_2_3,0.7587890625,0.6923828125
4KQP_A_4G4P_A_1_2,0.73291015625,0.72509765625
4KQP_A_5IKB_A_3_3,0.45556640625,0.576171875
4KQP_A_5EHM_A_3_2,0.4326171875,0.56884765625
4KQP_A_5JOS_A_2_4,0.48193359375,0.5791015625
4KQP_A_4KPT_A_3_5,0.73681640625,0.693359375
4KQP_A_5T0W_A_2_1,0.509765625,0.62890625
4KQP_A_2Y7I_A_2_4,0.439208984375,0.5859375
4KQP_A_2F34_A_3_5,0.423095703125,0.53271484375
4KQP_A_5T0W_A_2_5,0.5126953125,0.63525390625
4KQP_A_5TUJ_C_1_3,0.484619140625,0.59423828125
4KQP_A_3DLN_A_3_3,0.396728515625,0.54296875
4KQP_A_6FXG_A_1_2,0.61376953125,0.66943359375
4KQP_A_4PRS_A_3_5,0.53466796875,0.591796875
4KQP_A_6SVF_A_1_2,0.44580078125,0.54736328125
4KQP_A_4F3P_A_3_3,0.59814453125,0.66259765625
4KQP_A_4ZV1_A_1_4,0.54736328125,0.6328125
4KQP_A_3VV5_A_2_5,0.52978515625,0.64111328125
4KQP_A_5EHM_A_3_5,0.44091796875,0.5791015625
4KQP_A_4F3P_A_1_2,0.576171875,0.6376953125
4KQP_A_3N26_A_2_1,0.45556640625,0.5859375
4KQP_A_6GGP_A_3_3,0.5322265625,0.59033203125
4KQP_A_5OWF_A_2_1,0.52294921875,0.65234375
4KQP_A_3HV1_A_2_4,0.4873046875,0.56982421875
4KQP_A_6WUP_A_3_1,0.476806640625,0.6025390625
4KQP_A_3FAS_A_3_4,0.426025390625,0.54931640625
4KQP_A_6WUP_A_2_1,0.482666015625,0.59912109375
4KQP_A_5TUJ_C_1_4,0.46142578125,0.6005859375
4KQP_A_1GGG_A_1_5,0.51220703125,0.60693359375
4KQP_A_3H7M_A_3_2,0.53076171875,0.62890625
4KQP_A_5T0W_A_2_2,0.5361328125,0.64453125
4KQP_A_4KPT_A_3_4,0.71435546875,0.6796875
4KQP_A_2PVU_A_2_2,0.50341796875,0.62158203125
4KQP_A_4KPT_A_1_3,0.6875,0.66650390625
4KQP_A_3K4U_A_3_2,0.466552734375,0.611328125
4KQP_A_4F3P_A_2_1,0.591796875,0.65380859375
4KQP_A_3H7M_A_3_1,0.5341796875,0.626953125
4KQP_A_2F34_A_3_4,0.445068359375,0.5361328125
3LYP_B_7C97_I_2_2,0.449951171875,0.5234375
3LYP_B_3UAP_A_3_2,0.419921875,0.50537109375
3LYP_B_4PNG_A_3_1,0.4267578125,0.50146484375
3LYP_B_4J2F_A_2_4,0.481201171875,0.51513671875
3LYP_B_4DEJ_A_2_5,0.65087890625,0.64794921875
3LYP_B_2CZ2_A_2_5,0.4423828125,0.5224609375
3LYP_B_1YY7_A_2_2,0.6435546875,0.64404296875
3LYP_B_4J2F_A_2_1,0.48095703125,0.5283203125
3LYP_B_1JLV_A_3_2,0.435302734375,0.490234375
3LYP_B_3VLN_A_1_3,0.328857421875,0.424560546875
3LYP_B_3UAP_A_3_1,0.446533203125,0.51220703125
3LYP_B_7C97_I_1_3,0.434326171875,0.509765625
3LYP_B_5G5A_A_3_3,0.53125,0.55859375
3LYP_B_3LYK_A_1_2,0.482177734375,0.5400390625
3LYP_B_1FW1_A_3_2,0.47216796875,0.52734375
3LYP_B_4DEJ_A_1_3,0.61572265625,0.623046875
3LYP_B_4DEJ_A_1_2,0.64013671875,0.6259765625
3LYP_B_4HOJ_A_1_3,0.64697265625,0.61572265625
3LYP_B_5AGY_A_3_3,0.45703125,0.5390625
3LYP_B_4DEJ_A_1_5,0.62255859375,0.62939453125
3LYP_B_7C97_I_2_4,0.4462890625,0.51904296875
3LYP_B_2CZ2_A_2_4,0.419677734375,0.50927734375
3LYP_B_5G5A_A_2_1,0.4921875,0.53369140625
3LYP_B_6EP6_A_3_5,0.444580078125,0.52978515625
3LYP_B_5ZWP_A_3_3,0.4462890625,0.49169921875
3LYP_B_5G5A_A_3_2,0.52099609375,0.5546875
3LYP_B_2VO4_A_3_3,0.5205078125,0.552734375
3LYP_B_3LYK_A_2_4,0.58251953125,0.6083984375
3LYP_B_3LYK_A_2_1,0.54150390625,0.57958984375
3LYP_B_3VLN_A_1_4,0.319091796875,0.430419921875
3LYP_B_3TOT_A_3_3,0.422607421875,0.50390625
3LYP_B_5ECH_B_2_5,0.37841796875,0.49560546875
3LYP_B_6WMU_K_2_1,0.52001953125,0.5732421875
3LYP_B_5AGY_A_3_1,0.484130859375,0.5400390625
3LYP_B_3TOT_A_3_4,0.45947265625,0.52880859375
3LYP_B_4QQ7_A_1_4,0.587890625,0.59765625
3LYP_B_7C97_I_1_4,0.42431640625,0.52783203125
3LYP_B_5J4U_A_2_4,0.50146484375,0.5498046875
3LYP_B_1AW9_A_3_2,0.41650390625,0.498779296875
3LYP_B_5G5A_A_2_4,0.45849609375,0.52490234375
3LYP_B_3Q18_A_1_3,0.28466796875,0.388427734375
3LYP_B_4YH2_A_3_1,0.426025390625,0.494140625
3LYP_B_2N5F_A_2_3,0.2802734375,0.38232421875
3LYP_B_4ZB7_A_3_2,0.3603515625,0.45947265625
3LYP_B_4TOP_A_2_1,0.467041015625,0.52734375
3LYP_B_5ECH_B_3_3,0.423828125,0.50830078125
3LYP_B_5ECH_B_3_4,0.39013671875,0.498291015625
3LYP_B_5ECH_B_3_5,0.3818359375,0.50341796875
3LYP_B_4J2F_A_2_2,0.47412109375,0.5185546875
3LYP_B_4ZB7_A_3_3,0.38037109375,0.463623046875
3LYP_B_5J4U_A_2_3,0.485107421875,0.53955078125
3LYP_B_7C97_I_2_3,0.438720703125,0.52001953125
3LYP_B_1AW9_A_3_4,0.43994140625,0.50146484375
3LYP_B_1FW1_A_2_3,0.434814453125,0.52001953125
3LYP_B_4DEJ_A_2_2,0.60107421875,0.615234375
3LYP_B_4DEJ_A_2_1,0.6337890625,0.62890625
3LYP_B_3TOT_A_3_1,0.4609375,0.52001953125
3LYP_B_3LYK_A_1_4,0.53466796875,0.5830078125
3LYP_B_6V91_A_1_1,0.6103515625,0.623046875
3LYP_B_6V91_A_1_3,0.64208984375,0.6455078125
3LYP_B_5G5A_A_3_5,0.47998046875,0.5390625
5Y9Z_A_4Q5F_A_2_3,0.5185546875,0.63525390625
5Y9Z_A_4EDZ_A_1_5,0.6875,0.74267578125
5Y9Z_A_2VCQ_A_1_4,0.76611328125,0.7685546875
5Y9Z_A_2VCQ_A_1_1,0.75830078125,0.77978515625
5Y9Z_A_1IYH_A_2_2,0.70654296875,0.7421875
5Y9Z_A_2ON5_A_2_3,0.53564453125,0.65869140625
5Y9Z_A_3KXO_A_1_1,0.70263671875,0.732421875
2JHF_B_6IQD_A_3_2,0.45263671875,0.493408203125
2JHF_B_3COS_A_1_2,0.7197265625,0.70849609375
2JHF_B_7AAS_A_1_3,0.67822265625,0.66796875
2JHF_B_3PII_A_3_4,0.435791015625,0.475830078125
2JHF_B_1M6H_A_1_4,0.71923828125,0.6904296875
2JHF_B_1MC5_A_2_1,0.71484375,0.68798828125
2JHF_B_4RQT_A_2_1,0.69140625,0.6513671875
2JHF_B_4DL9_A_2_4,0.72119140625,0.68212890625
2JHF_B_1HT0_A_1_1,0.77099609375,0.73779296875
2JHF_B_1HSO_A_1_4,0.7763671875,0.74169921875
2JHF_B_3MEQ_A_2_2,0.3974609375,0.47314453125
2JHF_B_1E3L_A_3_1,0.650390625,0.64306640625
2JHF_B_3UKO_A_2_1,0.69921875,0.6865234375
2JHF_B_2FZW_A_2_5,0.72412109375,0.69482421875
2JHF_B_6LJH_A_2_2,0.62353515625,0.6083984375
2JHF_B_6LJH_A_3_3,0.60693359375,0.625
2JHF_B_1DEH_A_1_2,0.74267578125,0.71533203125
2JHF_B_3QJ5_A_1_2,0.7236328125,0.70068359375
2JHF_B_1PL7_A_3_1,0.40478515625,0.453369140625
2JHF_B_6N7L_A_3_5,0.36572265625,0.449951171875
2JHF_B_2EER_A_3_4,0.380615234375,0.4619140625
2JHF_B_1LLU_A_2_1,0.3505859375,0.45654296875
2JHF_B_2DQ4_A_3_1,0.438232421875,0.493408203125
2JHF_B_2DQ4_A_3_5,0.436767578125,0.491455078125
2JHF_B_3MEQ_A_2_5,0.418701171875,0.474853515625
2JHF_B_4RQT_A_2_3,0.69873046875,0.66357421875
2JHF_B_1M6H_A_2_2,0.71875,0.68212890625
2JHF_B_4L0Q_A_2_5,0.708984375,0.68505859375
2JHF_B_6Z42_A_3_1,0.345703125,0.441162109375
2JHF_B_1E3L_A_1_4,0.65576171875,0.64404296875
2JHF_B_2EER_A_3_5,0.37744140625,0.4560546875
2JHF_B_2EIH_A_3_2,0.412109375,0.47265625
